Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,,Tweet_Number_of_Looks,
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Manuhindu007/status/1718190809340858646,Manjeet Yadav (Rao Sahab) Reload,https://twitter.com/Manuhindu007,10/28/23,"Everything is justified in Islam... This mullah raped his own daughter, this is the truth of Islam.#Israel #IsraelPalestineWar #HamasMassacre #Gaza_Genocide #Gaza #Islam #ElonMusk #IsraelPalestineConflict #hindujanjagarti",,https://twitter.com/Manuhindu007/status/1718190809340858646,FALSE,61,177,247,38K,,38K,38000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/TaraServatius/status/1719157240458805357,Tara ServatiusReload,https://twitter.com/TaraServatius,10/31/23,Did anyone notice Biden didn't ask Hamas to return our hostages? Or retaliate for Hamas' murder of Americans? Or even threaten sanctions? What side is he on? Just 1 min. (Follow me: https://rumble.com/c/TaraServatius ..)#Israel #IsraelPalestineConflict #Israelunderattack #IsraelWar,,https://twitter.com/TaraServatius/status/1719157240458805357,FALSE,17,70,144,6.1K,,6.1K,6100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/OutsideTheBoxEn/status/1718708494201761906,OutSide TheBox ReloadAfrican Stream,https://twitter.com/OutsideTheBoxEn,10/29/23,"In July 2022, South African Foreign Minister Naledi Pandor asked why Western capitals weren’t willing to apply the same principles of international law when it came to Israel’s occupation of Palestinian lands.#IsraelPalestineWar#IsraelPalestineConflict",,https://twitter.com/OutsideTheBoxEn/status/1718708494201761906,FALSE,9,7,16,4K,,4K,4000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Welikumbura/status/1720996732455333967,Prasad WelikumburaReload,https://twitter.com/Welikumbura,11/5/23,Thousands gathered in Oddamavadi #SriLanka yesterday to demand #StopTheWar & #FreePalestine.#lka #GazaGenoside #StopGazaGenocide #StopGenocideInGaza #IsraelPalestineConflict #FreePalestine,,https://twitter.com/Welikumbura/status/1720996732455333967,FALSE,9,58,194,10K,,10K,10000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BiaaFisher/status/1720214205008163198,Bia FisherReload,https://twitter.com/BiaaFisher,11/2/23,"The commander of the 53rd Battalion of the 188th Armored Brigade of Esqatil, who was chanting regs at the beginning of the war, was killed by the resistance today.#IsraelPalestineConflict #PalestineWar",,https://twitter.com/BiaaFisher/status/1720214205008163198,FALSE,1,2,2,928,,0.9K,928
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/karasuwich1/status/1720311109008461884,karasuwichReload,https://twitter.com/karasuwich1,11/3/23,"Sorry, I have no time to visit your hometown.#IsraelPalestineConflict #อิสราเอลปาเลสไตน์",,https://twitter.com/karasuwich1/status/1720311109008461884,FALSE,1,3,6,966,,1.0K,966
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/SonjaKeene2/status/1721179768698085837,Sonja K  MAGA ,https://twitter.com/SonjaKeene2,11/5/23,"Yesterday, thousands of people chanted “Genocide Joe” and “Biden Biden, you can’t hide. We charge you genocide.""  THIS is why you don’t import people who hate you and your values into your country. Joe Biden is a global disgrace #HamasTerrorists #IsraelPalestineConflict",https://pbs.twimg.com/media/F-Lb3_jXkAAqSvr?format=jpg&name=small,https://twitter.com/SonjaKeene2/status/1721179768698085837,FALSE,11,31,94,6.3K,,6.3K,6300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/MrSinha_/status/1720151167383302434,Mr Sinha,https://twitter.com/MrSinha_,11/2/23,Things Islamic ecosystem doesn't want you to know..#HamasTerrorrists #Gaza #IsraelPalestineConflict,https://pbs.twimg.com/media/F980XvHbEAAgM8-?format=jpg&name=small,https://twitter.com/MrSinha_/status/1720151167383302434,FALSE,134,1K,2.5K,62K,,62K,62000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/rs_rajender/status/1720832047722479932,R S ,https://twitter.com/rs_rajender,11/4/23,Full support to #Israel from Indian #Hindus Now and Forever #Palestine #HamasisISIS #IsraelPalestineConflict #HamasTerrorists #Gaza,https://pbs.twimg.com/media/F-GfmvCWwAAFZyd?format=jpg&name=360x360;https://pbs.twimg.com/media/F-GfnPLW0AAMGGE?format=jpg&name=360x360;https://pbs.twimg.com/media/F-GfnkhXYAAbNLU?format=jpg&name=360x360;https://pbs.twimg.com/media/F-GfoC7XUAEpwtp?format=jpg&name=360x360,https://twitter.com/rs_rajender/status/1720832047722479932,FALSE,20,26,93,4.8K,,4.8K,4800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/jessicadavisx1/status/1718362392944415201,Jessica DavisReload,https://twitter.com/jessicadavisx1,10/28/23,Arab jew born in Iraq 1945. Listen to the end to what he said. #Gaza_Genocide#IsraelPalestineWar#IsraelPalestineConflict#IsraelHamasWar#IsraelUnderFire#IsraelWar#IsraelUnderFire#IsraelAtWar#JewsForPalestine#JewishRacist#GazaHolocaust#WarCriminals#Warriors#worldwar3,,https://twitter.com/jessicadavisx1/status/1718362392944415201,FALSE,5,10,23,9K,,9K,9000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/KalamNewsCentre/status/1719527984716210207,Swami G Reload,https://twitter.com/KalamNewsCentre,11/1/23,"Look carefully, what #Hamas citizens are doing with the hostage of #Israel , Are they innocent ?i think they are psycho & #Israel is providing with proper treatment.#HamasTerrorrists#IsraelPalestineWar #IsraelPalestineConflict#IsraelHamasWar",,https://twitter.com/KalamNewsCentre/status/1719527984716210207,FALSE,2,1,5,2.3K,,2.3K,2300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/matincantweet/status/1720078050279510287,Matin KhanReload,https://twitter.com/matincantweet,11/2/23,"From the river to the sea,Palestine will be free,Palestine will be free.#Yemen #Israel #StopGenocideInGaza #FreePalestine  #IsraelPalestineWar #IsraelPalestineConflict #CeaseFireInGaza #CeasefireForGaza #Palestine #Gaza.",,https://twitter.com/matincantweet/status/1720078050279510287,FALSE,18,88,156,13K,,13K,13000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ricwe123/status/1718235106618298668,RichardReload,https://twitter.com/ricwe123,10/28/23,When does ' defending yourself' turn into 'terrorizing others'?#Israel #Palestine #Gaza #hamasattack #FreePalestine #Hamas #Hezbollah #Iran #IsraelUnderAttack #IsraelPalestineConflict #IsraelPalestineWar #Israel_under_attack #IsraelAtWar #Istandwithisreal#Gaza_Genocide…,,https://twitter.com/ricwe123/status/1718235106618298668,FALSE,44,180,199,23K,,23K,23000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/The_Wee_Doggie/status/1720256539724808376,The Wee DoggieReload,https://twitter.com/The_Wee_Doggie,11/3/23,Viewer Discretion  Contains distressing descriptions...This is what Hamas did to a Jewish family they captured on October 7th.A man responsible for taking care of the deceased victims shares what he witnessed...#IsraelPalestineConflict,,https://twitter.com/The_Wee_Doggie/status/1720256539724808376,FALSE,7,35,60,3.8K,,3.8K,3800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BhavikaKapoor5/status/1721182109753036943,Bhavika Kapoor ,https://twitter.com/BhavikaKapoor5,11/5/23,"#IsraelPalestineConflictIsrael and Palestine both reserve the right to exist, but together coexist. None of them can deny the other's existence.",https://pbs.twimg.com/media/F-LeAc4XUAAQwK6?format=jpg&name=small,https://twitter.com/BhavikaKapoor5/status/1721182109753036943,FALSE,13,46,112,2.2K,,2.2K,2200
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RadianceOfQuran/status/1719077425857151451,Radiance Of QuranReloadLauren Witzke,https://twitter.com/RadianceOfQuran,10/30/23,"Claims are that the incident took place on the Salah-al-Din Road, the main road from north to south in Gaza. The incident was also on CNN & BBC #GazaUnderFire #IsraelPalestineConflict #IsraelPalestineWar",,https://twitter.com/RadianceOfQuran/status/1719077425857151451,FALSE,2,7,11,4.4K,,4.4K,4400
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/furqanraja1122/status/1721194244948557844,Raja Furqan AhmedReload,https://twitter.com/furqanraja1122,11/5/23,"An IDF truck carrying soldiers was targeted by Hezbollah ATGM, killing israeli soldiers on board.#Pakistan #India #Gaza #GazaUnderAttack #TelAviv #Israel #IsraelPalestineConflict #Palestinian #Palestine #GazaCity #Hamas",,https://twitter.com/furqanraja1122/status/1721194244948557844,FALSE,2,1,7,887,,0.9K,887
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/stoppression/status/1721203836172603583,FaheemReload,https://twitter.com/stoppression,11/5/23,"An Israeli soldier enjoying amidst conflict in occupied Palestine, alongside uniformed dogs.#IsraelPalestineConflict",,https://twitter.com/stoppression/status/1721203836172603583,FALSE,1,4,5,526,,0.5K,526
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/dailywarupdates/status/1720886706662986066,Daily War UpdatesReload,https://twitter.com/dailywarupdates,11/4/23,"Video | Tens of thousands of #American  citizens gathered at #Freedom Plaza in #Washington, 10 minutes from the #WhiteHouse, to protest #Israel's massacres in #Gaza and condemn the #Biden administration's support for  #TelAviv.#IsraelPalestineWar #IsraelPalestineConflict",,https://twitter.com/dailywarupdates/status/1720886706662986066,FALSE,9,7,24,4.1K,,4.1K,4100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RashidAliBashir/status/1718482798737072628,Rashid AliReload,https://twitter.com/RashidAliBashir,10/29/23,Even animals have more humanity than Israelis!  A cat gently caresses her!#طوفان_الاقصى_ #غزة_الآن #HamasTerrorist #PalestineLivesMatter #Palestine #Gaza #IsraelPalestineConflict #غزة_الآن #Iran #fixed,,https://twitter.com/RashidAliBashir/status/1718482798737072628,FALSE,2,5,14,2.7K,,2.7K,2700
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/CoachKareem_RP/status/1719733392273510422,Coach KareemReload,https://twitter.com/CoachKareem_RP,11/1/23,Here is the wonderful people in the only democracy in the Middle East...Share#GazaGenoside #GazaBleedingWorldSleeping #GazaGenocide #IsraelPalestineConflict #IsraelTerrorism #ISRAELWARCRIME,,https://twitter.com/CoachKareem_RP/status/1719733392273510422,FALSE,10,53,68,7.5K,,7.5K,7500
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/dailywarupdates/status/1721160534941212980,Daily War UpdatesReload,https://twitter.com/dailywarupdates,11/5/23,Video | #Riot police and TOMA intervened against the protesters marching to #Incirlik NATO military base in #Türkiye .#Turkey #incirliküstükapatılsın #incirliküssükapatilsin #incirliküssükapatılsın #Incirlikkapatılsın #Israel #IsraelPalestineConflict #UnitedStates,,https://twitter.com/dailywarupdates/status/1721160534941212980,FALSE,1,13,18,2.3K,,2.3K,2300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/juawdeh/status/1720493855491989584,Awdeh | العودةReload,https://twitter.com/juawdeh,11/3/23,"•Israeli settlers trample the flags of Arab and Islamic countriesNow this is a clear message to the Islamic countries. When will they wake up? They hate all Muslims. Their problem is not only against Palestine, but it is bigger#GazaGenocide #IsraelPalestineConflict",,https://twitter.com/juawdeh/status/1720493855491989584,FALSE,3,20,5,1.9K,,1.9K,1900
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BiaaFisher/status/1718387164340207924,Bia FisherReload,https://twitter.com/BiaaFisher,10/28/23,The Palestinian man tries to show his family that he is alive by moving in the background of the interview of the Minister of Health with Al Jazeera.They don't even know how they found out that Israel is so criminal!!#IsraelPalestineConflict #Gazabombing,,https://twitter.com/BiaaFisher/status/1718387164340207924,FALSE,,2,4,1.1K,,1.1K,1100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/frontmonitor/status/1719728127130366272,Frontline MonitorReload,https://twitter.com/frontmonitor,11/1/23,"BREAKING:Palestinians Destroy 3 Isreali Tanks near Gaza Strip, killing its Crew Memebers.#حزب_الله #GazaGenoside #CeasefireForGaza #IsraelPalestineConflict #Hamas #Palestine #jabaliya",,https://twitter.com/frontmonitor/status/1719728127130366272,FALSE,37,197,598,65K,,65K,65000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BhavikaKapoor5/status/1721177056174633043,Bhavika Kapoor ,https://twitter.com/BhavikaKapoor5,11/5/23,"#IsraelPalestineConflictFor many years (at least since 2000), Netanyahu gave money to Hamas.Then, suddenly, when Netanyahu was in a politically dangerous situation where people were demanding his resignation and arrest for nullifying the Supreme Court and he was on a weak…",,https://twitter.com/BhavikaKapoor5/status/1721177056174633043,FALSE,9,36,90,4.1K,,4.1K,4100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/T_R_W_G/status/1718327273487761452,The Right Wing Guy,https://twitter.com/T_R_W_G,10/28/23,https://twitter.com/mishpranav/status/1718318787617870142/video/1…Peaceful Palestine supporters set Policer officer on fire in London. They also chanted ‘Kill All Jews’ and ‘We want Sharia Law in England’.#Gaza #IsraelPalestineWar #IsraelHamasWar #IsraelPalestineConflict #CeaseFireInGaza#CeaseFirelnGazaNOW…,,https://twitter.com/T_R_W_G/status/1718327273487761452,FALSE,85,93,132,60K,,60K,60000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/aelsisi23/status/1720059752145682721,Ahmed ElsisiReload,https://twitter.com/aelsisi23,11/2/23,How terrible to be those kids life because of criminal Israel !!#غزة_تنتصر #غزه_مقبرة_الغزاة #IsraelPalestineWar #IsraeliNewNazism #IsraelPalestineConflict #palestin #IsraelKidsKiller #Gaza,,https://twitter.com/aelsisi23/status/1720059752145682721,FALSE,4,6,8,3.3K,,3.3K,3300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/DailyD1ss1dent/status/1721193196766498909,The Daily DissidentReload,https://twitter.com/DailyD1ss1dent,11/5/23,"Clashes between #Muslim #immigrants and #police in #Münster, #Germany. Arrests and injuries reported.#News #GermanyNews #Europe #Palestine #News #Israel #IsraelHamasWar #IsraelPalestineConflict #IsraelPalestineWar #IsraelHamasConflict #IsraelAtWar #IsraelPalestine #Jihad #Gaza",,https://twitter.com/DailyD1ss1dent/status/1721193196766498909,FALSE,3,2,6,704,,0.7K,704
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Sumerian2022/status/1718221171395875302,Hayder Alasadi 海得 Reload,https://twitter.com/Sumerian2022,10/28/23,"October 7th terrorist attack was the bloodiest in #Israelhistory since the #Holocaust & nobody mentioned “ceasefire” & now, everyone trying to “lecture” #Israel  about“civilian” casualties & “ceasefire”with terrorists!ISIS will be defeated#Israeli #IsraelPalestineConflict",,https://twitter.com/Sumerian2022/status/1718221171395875302,FALSE,34,135,457,17K,,17K,17000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/k_k_Aljahwari/status/1720019729560039835,خالد الجهوري⁦⁩Reloadترجمات,https://twitter.com/k_k_Aljahwari,11/2/23,تم حذف هذا الفيديو من منصة انستجرام، يرجى نشره على أوسع نطاق..#IsraelPalestineConflict,,https://twitter.com/k_k_Aljahwari/status/1720019729560039835,FALSE,96,5.2K,5.9K,257K,,257K,257000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BiaaFisher/status/1720501097746371029,Bia FisherReload,https://twitter.com/BiaaFisher,11/3/23,They brought this disaster on Palestine.See and then judge.#IsraelPalestineConflict #IsraelPalestineWar,,https://twitter.com/BiaaFisher/status/1720501097746371029,FALSE,,2,1,413,,0.4K,413
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/AhlulHaqqN/status/1720830711936978975,Ahlul HaqqReload,https://twitter.com/AhlulHaqqN,11/4/23,| #Hamas releases footage of its forces targeting #IDF special forces holed up in several buildings in Beit Hanoun (northeast #Gaza) with TBG (a thermobaric RPG variant) and RPG rockets and clashing with them.#Palestine #IsraelPalestineConflict,,https://twitter.com/AhlulHaqqN/status/1720830711936978975,FALSE,2,2,9,1.7K,,1.7K,1700
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/roaster86/status/1719866096876949544,roaster86Reloadعلي,https://twitter.com/roaster86,11/1/23,"These 2 videos explain what's really going on with Israel, the USA and Europe. Richard brilliantly unravels their master plan, and why Hamas struck when they did. A must watch if you're following the conflict. #IsraelPalestineConflict",,https://twitter.com/roaster86/status/1719866096876949544,FALSE,4,32,39,7.5K,,7.5K,7500
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RadianceOfQuran/status/1720633698352246845,Radiance Of QuranReloadCensored Men,https://twitter.com/RadianceOfQuran,11/4/23,A Norwegian doctor asks for evidence #IsraelPalestineWar #IsraelPalestineConflict,,https://twitter.com/RadianceOfQuran/status/1720633698352246845,FALSE,5,16,18,2.3K,,2.3K,2300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/cartoonlka/status/1721214763806433548,Political Cartoons of Sri Lanka,https://twitter.com/cartoonlka,11/5/23,Cartoon by @Sabaaneh #IsraelPalestineConflict #IsraelPalestineWar #Gaza #GazaGenocide #Israel #Palestine,https://pbs.twimg.com/media/F-L7sm-WgAAeW1_?format=jpg&name=small,https://twitter.com/cartoonlka/status/1721214763806433548,FALSE,,,,1,,0.0K,1
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/news24tvchannel/status/1721109669882835233,News24,https://twitter.com/news24tvchannel,11/5/23,"""गाजा में 5000 बच्चों का हुआ नरसंहार, ये बेहद शर्मनाक है...""◆ एक बार फिर इजरायल पर भड़कीं प्रियंका गांधी वाड्रा#IsraelPalestineConflict | #priyankagandhi | @priyankagandhi",https://pbs.twimg.com/media/F-KbqB1aQAAJrYe?format=jpg&name=small,https://twitter.com/news24tvchannel/status/1721109669882835233,FALSE,76,534,2.5K,26K,,26K,26000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/karasuwich1/status/1720836418631840149,karasuwichReload,https://twitter.com/karasuwich1,11/4/23,"Sure! Like these ones, right?#IsraelPalestineConflict",,https://twitter.com/karasuwich1/status/1720836418631840149,FALSE,1,4,8,882,,0.9K,882
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/matincantweet/status/1719722796870209593,Matin KhanReload,https://twitter.com/matincantweet,11/1/23,As usual Algerian officials leave the United Nations council after Israel enters to speech. #CeasefireForGaza #FreePalestine #Gaza #GazaGenocide #Yemen #IsraelPalestineConflict #Palestine #PalestineWar #CeasefireForGaza #CeaseFireInGaza #StopGazaGenocide.,,https://twitter.com/matincantweet/status/1719722796870209593,FALSE,53,205,627,74K,,74K,74000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/matincantweet/status/1719654839331000368,Matin KhanReload,https://twitter.com/matincantweet,11/1/23,"Now this is called reporting from the spot,Hatts off to this guy.And Abu Bakar is no more among us.May Allah give him highest place in Jannah.#Yemen #Israel #StopGenocideInGaza #FreePalestine  #IsraelPalestineWar #IsraelPalestineConflict #CeaseFireInGaza #CeasefireForGaza.",,https://twitter.com/matincantweet/status/1719654839331000368,FALSE,49,218,578,94K,,94K,94000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/_Tanim/status/1720513179984523313,Tanvir Islam (Tanim)Reload,https://twitter.com/_Tanim,11/3/23,Reality Check #IDF #Hamas #IsraelPalestineConflict #OccupiedPalestine #GazaGenocide #FreePalaestine #Gaza #Israel #IsraeliNewNazism #IsraeliWarCrimes #Israeli #IsraelTerorrist #WestBank #Jerusalem #Palestine #PalestineHolocaust,,https://twitter.com/_Tanim/status/1720513179984523313,FALSE,3,2,,344,,0.3K,344
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/9jareports/status/1720845334190944504,Naija ReportsReload,https://twitter.com/9jareports,11/4/23,Campaigners place 120 burial shrouds on Rio’s Copacabana beach in tribute to children killed in GazaSource: Press TV#earthquake #Genocide_in_Gaza #CeasefireForGazaNOW #Palestine #rain #Gaza_Genocide #FreePalestine #FreeGaza #FreePalaestine #Mianwali #IsraelPalestineConflict,,https://twitter.com/9jareports/status/1720845334190944504,FALSE,10,46,82,13K,,13K,13000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/veryweary/status/1721074157985595664,entdoc,https://twitter.com/veryweary,11/5/23,"#PeaceForGAZA #CeasefireForGazaNOW #IsraelPalestineConflict #SaveHumanity #socialistsundayPoem by Michael Rosen and art by Malak Mattar, a young Gaza artist",https://pbs.twimg.com/media/F-J70qZXIAAI4f9?format=jpg&name=small,https://twitter.com/veryweary/status/1721074157985595664,FALSE,8,45,62,3.5K,,3.5K,3500
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/subjectiveviews/status/1719174918300926123,Subjective ViewsReload,https://twitter.com/subjectiveviews,10/31/23,Meet their grandfathers #PalestineHolocaust #ISISrael #Palestine #IsraelPalestineConflict,,https://twitter.com/subjectiveviews/status/1719174918300926123,FALSE,10,55,119,9.8K,,9.8K,9800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RoyaTarq89947/status/1718597215441051725,royReload,https://twitter.com/RoyaTarq89947,10/29/23,From yesterday's massacre carried out by Israel#FuryvsNgannou #غزة_تنتصر #غزة_الآن #لا_سمح_الله #موسم_الرياض_2023 #ابو_عبيدة #FreePalenstine #freegazanow #IsraeliNewNazism #IsraelPalestineConflict #IsraelPalestineWar #Israelunderattack,,https://twitter.com/RoyaTarq89947/status/1718597215441051725,FALSE,27,284,438,70K,,70K,70000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/The_Wee_Doggie/status/1720347191313571968,The Wee DoggieNFE  〓〓Reload,https://twitter.com/The_Wee_Doggie,11/3/23,"Jeremy Corbyn's brother Piers, claims there were no Israeli deaths on October 7th...he said it was all a lie...The apple doesn't fall too far from the tree...#IsraelPalestineConflict",,https://twitter.com/The_Wee_Doggie/status/1720347191313571968,FALSE,17,30,70,4.8K,,4.8K,4800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/WarLeaks1/status/1721213655964864809,War LeaksReload,https://twitter.com/WarLeaks1,11/5/23,Footage from the clashes between the Al-Qassam Brigade and the IDF east of Juhur Al-Deek.#AlQassamBrigades #hamas #Gaza #GazaWar #IsraelPalestineWar #IsraelPalestineConflict #IDF,,https://twitter.com/WarLeaks1/status/1721213655964864809,FALSE,,,,60,,0.1K,60
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ConflictXtweets/status/1720461945000915059,ConflictXReload,https://twitter.com/ConflictXtweets,11/3/23,"Israeli army publishes footage of Hamas tunnels discovered and destroyed, from which militants jump out to destroy IDF equipment.Israeli Corps of Engineers is engaged in undermining Hamas underground communications.#IsraelPalestineConflict",,https://twitter.com/ConflictXtweets/status/1720461945000915059,FALSE,,7,27,1.3K,,1.3K,1300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RadianceOfQuran/status/1719454819155657202,Radiance Of QuranReloadBen Smoke,https://twitter.com/RadianceOfQuran,10/31/23,London MASSIVE protest #IsraelPalestineWar #IsraelPalestineConflict #London #londonprotest #LondonHasFallen,,https://twitter.com/RadianceOfQuran/status/1719454819155657202,FALSE,5,17,44,10K,,10K,10000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Luckych27/status/1721135884739965015,Lucky chaudharyReload,https://twitter.com/Luckych27,11/5/23,This is the current situation in Germany This is out of control.#Israel #IsraelPalestineConflict #Gaza #HamasTerrorists #Palestine #GazaGenocide #HamasisISIS #CeasefireForGazaNOW,,https://twitter.com/Luckych27/status/1721135884739965015,FALSE,12,6,15,4.9K,,4.9K,4900
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/CJMurrumbeena/status/1720938680117055585,CJ Murrumbeena,https://twitter.com/CJMurrumbeena,11/4/23,"So weird Peter Hartcher describes fear of Israel's bombing of Gaza going too far being fear they'll be ""careless"".It's deliberate ethnic cleansing and genocide.And don't forget the ongoing settler violence/ethnic cleansing in the West Bank.#Insiders #IsraelPalestineConflict",,https://twitter.com/CJMurrumbeena/status/1720938680117055585,FALSE,1,3,19,621,,0.6K,621
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/sanatanisikh7/status/1719727317679788507,Sanatani Sikh Reload,https://twitter.com/sanatanisikh7,11/1/23,"To all supporters of #HamasTerrorrists must listen this.Mosab Hassan Yousef, son of Hamas founder Sheikh Hassan,exposes Hamas.India don't have problem with rest of world, hindus, christain,jews co-exist then why only islamist have problem rest of world #IsraelPalestineConflict",,https://twitter.com/sanatanisikh7/status/1719727317679788507,FALSE,,2,3,614,,0.6K,614
